user19,From Time,drake,힙합,2013,Nothing Was The Same,,,미국,영어,5:22
user20,Why,태연(TAEYEON),Dance,2016,Why- The 2nd Mini Album,"LDN Noise, Lauren Dyson, Rodnae `Chikk` Bell",,대한민국,한국어,3:27
user20,너는 나 나는 너,지코 (ZICO),R&B / Soul,2016,Break Up 2 Make Up,지코 (ZICO),,대한민국,한국어,3:33
user20,제주도의 푸른 밤,태연 (TAEYEON),Rock,2016,밴드 고맙삼다,최성원,,대한민국,한국어,3:23
user20,Drive It Like You Stole It,Sing Street,Foreign Movie,2016,싱 스트리트 OST,Gary Clark,,아일랜드,영어,3:36
user20,아는사람 얘기,San E,Rap / Hip-hop,2013,아는사람 얘기,San E,,대한민국,한국어,3:26
user20,Lovesick,San E,Rap / Hip-hop,2010,Lovesick,San E,,대한민국,한국어,3:44
user20,외톨이,아웃사이더,Rap / Hip-hop,2009,Maestro,"MC 스나이퍼, 김지향",,대한민국,한국어,3:11
user20,세상이 완벽했다면 (Feat. 태연 of 소녀시대),버벌진트,Rap / Hip-hop,2015,GO HARD Part 1 : 양가치,"버벌진트, Assbrass",,대한민국,한국어,3:52
user20,봄이 좋냐??,10cm,Fork,2016,3.2,10cm,,대한민국,한국어,3:25
user20,시간을 달려서 (Rough),여자친구(GFRIEND),Dance,2016,여자친구 3rd Mini Album `SNOWFLAKE`,"이기(오레오), 용배(RBW)",,대한민국,한국어,3:29
user21,6 Foot 7Foot,Lil Wayne,hip-hop,2011,The chapter IV,,,미국,영어,4:09
user21,I Don't mind,Usher,hip-hop,2014,x,,,미국,영어,4:08
user21,Not nice,PARTYNEXTDOOR,R&B,2016,PARTYNEXTDOOR 3,,,미국,영어,3:23
user21,Lollipop,Lil Wayne,R&B,2009,Cool: R&B,,,미국,영어,4:09
user21,The prediction,NAS,hip-hop,1999,Nastradmus,,,미국,영어,1:19
user21,Liefe we chose,NAS,hip-hop,1999,Nastradmus,,,미국,영어,4:08
user21,Come get me,NAS,hip-hop,1999,Nastradmus,,,미국,영어,5:31
user21,Family,NAS,hip-hop,1999,Nastradmus,,,미국,영어,5:16
user21,BIg girl,NAS,hip-hop,1999,Nastradmus,,,미국,영어,4:19
user21,New World,NAS,hip-hop,1999,Nastradmus,,,미국,영어,4:00
user22,괜찮아요,비투비,발라드,2015,Complete,손영진,손영진,대한민국,한국어,4:11
user22,집으로 가는 길,비투비,발라드,2015,I Mean,손영진,손영진,대한민국,한국어,4:00
user22,떠나지 못해,샤이니,댄스,2013,3집 SHINee The 3rd Album Chapter 2. `Why So Serious? - The misconceptions of me`,임광욱,임광욱,대한민국,한국어,4:40
user22,너는 나 나는 너,지코,알앤비,2016,Break Up 2 Make Up,지코,지코,대한민국,한국어,3:33
user22,EPILOGUE : Young Forever,방탄소년단,댄스,2016,화양연화 Young Forever,Slow Rabbit,Slow Rabbit,대한민국,한국어,2:51
user22,House Of Cards (full length edition),방탄소년단,댄스,2016,화양연화 Young Forever,Slow Rabbit,Slow Rabbit,대한민국,한국어,3:46
user22,Butterfly (alternative mix),방탄소년단,댄스,2016,화양연화 Young Forever,방시혁,방시혁,대한민국,한국어,4:01
user22,내 운명 피하고 싶어,박은태,뮤지컬,2010,뮤지컬 모차르트! OST,Sylvester Levay,Sylvester Levay,대한민국,한국어,4:04
user22,Gethsemane,박은태,뮤지컬,2015,뮤지컬 지저스 크라이스트 수퍼스타 OST,Andrew Lloyd Webber,Andrew Lloyd Webber,대한민국,한국어,6:01
user22,4 Walls,f(x),일렉트로니카,2015,4 Walls - The 4th Album,LDN Noise,LDN Noise,대한민국,한국어,3:27
user23,봄을 노래하다,40,R&B / 어반,2013,April's Spring,40,,대한민국,한국어,3:44
user23,오늘은 가지마,임세준&벤,발라드,2016,오늘은 가지마,임세준,,대한민국,한국어,4:03
user23,웅크려 앉아,페이퍼컷 프로젝트,"인디뮤직, 팝락",2014,1892014,,,대한민국,한국어,4:44
user23,삐에로는 우릴 보고 웃지,아이유,발라드,2014,꽃갈피,,,대한민국,한국어,3:53
user23,함께,노을,발라드,2015,응답하라 1988 Part.7,,,대한민국,한국어,4:32
user23,내가 저지른 사랑,임창정,발라드,2016,I'M,,,대한민국,한국어,4:01
